Kickoff Time,Name,Position,Position Index,Team,Was Home,Assists,Bonus,Bps,Clean Sheets,Creativity,Element,F1,Fixture,Goals Conceded,Goals Scored,GW,Ict Index,Influence,Minutes,Opponent Team,Own Goals,Penalties Missed,Penalties Saved,Red Cards,Round,Saves,Selected,Team A Score,Team H Score,Threat,Total Points,Transfers Balance,Transfers In,Transfers Out,Value,X P,Yellow Cards
12/17/2020 6:00:00 PM,Ørjan Nyland,GK,1,Aston Villa,True,0,0,0,0,0,35,7258,120,0,0,13,0,0,0,4,0,0,0,0,13,0,530451,0,0,0,0,-13413,66,13479,40,0,0
12/17/2020 6:00:00 PM,Jed Steer,GK,1,Aston Villa,True,0,0,0,0,0,32,7222,120,0,0,13,0,0,0,4,0,0,0,0,13,0,393448,0,0,0,0,-2040,3965,6005,40,0.5,0
12/17/2020 6:00:00 PM,Tom Heaton,GK,1,Aston Villa,True,0,0,0,0,0,28,7334,120,0,0,13,0,0,0,4,0,0,0,0,13,0,2958,0,0,0,0,-23,49,72,45,0.5,0
5/13/2021 5:00:00 PM,Jed Steer,GK,1,Aston Villa,True,0,0,0,0,0,32,21811,180,0,0,35,0,0,0,7,0,0,0,0,35,0,363055,0,0,0,0,-1708,6915,8623,39,0,0
5/13/2021 5:00:00 PM,Ørjan Nyland,GK,1,Aston Villa,True,0,0,0,0,0,35,21633,180,0,0,35,0,0,0,7,0,0,0,0,35,0,276480,0,0,0,0,-2960,0,2960,40,0,0
5/13/2021 5:00:00 PM,Tom Heaton,GK,1,Aston Villa,True,0,0,0,0,0,28,21427,180,0,0,35,0,0,0,7,0,0,0,0,35,0,6138,0,0,0,0,-44,88,132,45,0,0
3/6/2021 5:30:00 PM,Jed Steer,GK,1,Aston Villa,True,0,0,0,0,0,32,16698,259,0,0,27,0,0,0,20,0,0,0,0,27,0,363991,0,0,0,0,5478,12407,6929,39,0,0
3/6/2021 5:30:00 PM,Ørjan Nyland,GK,1,Aston Villa,True,0,0,0,0,0,35,16572,259,0,0,27,0,0,0,20,0,0,0,0,27,0,299689,0,0,0,0,-3834,0,3834,40,0,0
3/6/2021 5:30:00 PM,Tom Heaton,GK,1,Aston Villa,True,0,0,0,0,0,28,16427,259,0,0,27,0,0,0,20,0,0,0,0,27,0,5611,0,0,0,0,0,187,187,45,0,0
2/13/2021 8:00:00 PM,Jason Steele,GK,1,Brighton,True,0,0,0,0,0,528,13998,230,0,0,24,0,0,0,2,0,0,0,0,24,0,52006,0,0,0,0,-2105,505,2610,40,0,0
2/13/2021 8:00:00 PM,Christian Walton,GK,1,Brighton,True,0,0,0,0,0,503,14085,230,0,0,24,0,0,0,2,0,0,0,0,24,0,99097,0,0,0,0,-1546,1771,3317,40,0,0
2/13/2021 8:00:00 PM,Thomas McGill,GK,1,Brighton,True,0,0,0,0,0,662,14117,230,0,0,24,0,0,0,2,0,0,0,0,24,0,699,0,0,0,0,384,485,101,40,0,0
11/6/2020 5:30:00 PM,Jason Steele,GK,1,Brighton,True,0,0,0,0,0,528,4097,70,0,0,8,0,0,0,4,0,0,0,0,8,0,57914,0,0,0,0,227,2066,1839,40,0,0
11/6/2020 5:30:00 PM,Christian Walton,GK,1,Brighton,True,0,0,0,0,0,503,4162,70,0,0,8,0,0,0,4,0,0,0,0,8,0,87273,0,0,0,0,-1754,808,2562,40,0,0
11/6/2020 5:30:00 PM,Robert Sánchez,GK,1,Brighton,True,0,0,0,0,0,597,4249,70,0,0,8,0,0,0,4,0,0,0,0,8,0,1558,0,0,0,0,1024,1203,179,45,0.5,0
4/12/2021 7:15:00 PM,Thomas McGill,GK,1,Brighton,True,0,0,0,0,0,662,18796,299,0,0,31,0,0,0,7,0,0,0,0,31,0,29007,0,0,0,0,-461,1101,1562,39,0,0
4/12/2021 7:15:00 PM,Jason Steele,GK,1,Brighton,True,0,0,0,0,0,528,19069,299,0,0,31,0,0,0,7,0,0,0,0,31,0,60593,0,0,0,0,790,2712,1922,39,0,0
4/12/2021 7:15:00 PM,Christian Walton,GK,1,Brighton,True,0,0,0,0,0,503,18788,299,0,0,31,0,0,0,7,0,0,0,0,31,0,90784,0,0,0,0,-839,185,1024,40,0,0
1/27/2021 7:30:00 PM,Jason Steele,GK,1,Brighton,True,0,0,0,0,0,528,11302,189,0,0,20,0,0,0,8,0,0,0,0,20,0,56736,0,0,0,0,-1289,1343,2632,40,0.5,0
1/27/2021 7:30:00 PM,Christian Walton,GK,1,Brighton,True,0,0,0,0,0,503,11373,189,0,0,20,0,0,0,8,0,0,0,0,20,0,100106,0,0,0,0,335,3657,3322,40,0.5,0
2/20/2021 3:00:00 PM,Bailey Peacock-Farrell,GK,1,Burnley,True,0,0,0,0,0,99,14473,242,0,0,25,0,0,0,18,0,0,0,0,25,0,101166,0,0,0,0,-2310,594,2904,40,0.5,0
2/20/2021 3:00:00 PM,Will Norris,GK,1,Burnley,True,0,0,0,0,0,583,15124,242,0,0,25,0,0,0,18,0,0,0,0,25,0,9709,0,0,0,0,-357,209,566,40,0.5,0
4/20/2021 7:15:00 PM,Karlo Ziger,GK,1,Chelsea,True,0,0,0,0,0,593,20049,311,0,0,32,0,0,0,3,0,0,0,0,32,0,51562,0,0,0,0,-690,84,774,40,0.5,0
4/20/2021 7:15:00 PM,Willy Caballero,GK,1,Chelsea,True,0,0,0,0,0,101,19690,311,0,0,32,0,0,0,3,0,0,0,0,32,0,15737,0,0,0,0,-50,26,76,46,0.5,0
4/20/2021 7:15:00 PM,Edouard Mendy,GK,1,Chelsea,True,0,0,0,0,0,548,19718,311,0,0,32,0,0,0,3,0,0,0,0,32,0,856978,0,0,0,0,20522,41346,20824,52,1.2,0
2/28/2021 4:30:00 PM,Karlo Ziger,GK,1,Chelsea,True,0,0,0,0,0,593,16112,249,0,0,26,0,0,0,13,0,0,0,0,26,0,56192,0,0,0,0,-2417,440,2857,40,0,0
2/28/2021 4:30:00 PM,Willy Caballero,GK,1,Chelsea,True,0,0,0,0,0,101,15717,249,0,0,26,0,0,0,13,0,0,0,0,26,0,15690,0,0,0,0,-116,65,181,46,0,0
2/28/2021 4:30:00 PM,Kepa Arrizabalaga,GK,1,Chelsea,True,0,0,0,0,0,112,15931,249,0,0,26,0,0,0,13,0,0,0,0,26,0,45717,0,0,0,0,-1533,458,1991,47,3,0
11/29/2020 4:30:00 PM,Karlo Ziger,GK,1,Chelsea,True,0,0,0,0,0,593,5525,91,0,0,10,0,0,0,17,0,0,0,0,10,0,16487,0,0,0,0,2951,3814,863,40,0,0
11/29/2020 4:30:00 PM,Willy Caballero,GK,1,Chelsea,True,0,0,0,0,0,101,5318,91,0,0,10,0,0,0,17,0,0,0,0,10,0,16997,0,0,0,0,-466,48,514,47,0,0
11/29/2020 4:30:00 PM,Kepa Arrizabalaga,GK,1,Chelsea,True,0,0,0,0,0,112,5429,91,0,0,10,0,0,0,17,0,0,0,0,10,0,52176,0,0,0,0,-1997,100,2097,48,0,0
1/27/2021 6:00:00 PM,Karlo Ziger,GK,1,Chelsea,True,0,0,0,0,0,593,11541,194,0,0,20,0,0,0,20,0,0,0,0,20,0,59574,0,0,0,0,2980,6535,3555,40,0.5,0
1/27/2021 6:00:00 PM,Willy Caballero,GK,1,Chelsea,True,0,0,0,0,0,101,11323,194,0,0,20,0,0,0,20,0,0,0,0,20,0,15763,0,0,0,0,-159,61,220,47,0.5,0
1/27/2021 6:00:00 PM,Kepa Arrizabalaga,GK,1,Chelsea,True,0,0,0,0,0,112,11441,194,0,0,20,0,0,0,20,0,0,0,0,20,0,44289,0,0,0,0,-442,160,602,47,0.5,0
2/28/2021 12:00:00 PM,Stephen Henderson,GK,1,Crystal Palace,True,0,0,0,0,0,578,15886,250,0,0,26,0,0,0,8,0,0,0,0,26,0,37936,0,0,0,0,-1515,797,2312,40,-0.5,0
2/28/2021 12:00:00 PM,Wayne Hennessey,GK,1,Crystal Palace,True,0,0,0,0,0,126,16096,250,0,0,26,0,0,0,8,0,0,0,0,26,0,22539,0,0,0,0,-237,70,307,43,-0.4,0
2/28/2021 12:00:00 PM,Jack Butland,GK,1,Crystal Palace,True,0,0,0,0,0,586,15484,250,0,0,26,0,0,0,8,0,0,0,0,26,0,3993,0,0,0,0,-76,95,171,45,-0.5,0
3/3/2021 8:15:00 PM,Stephen Henderson,GK,1,Crystal Palace,True,0,0,0,0,0,578,15887,281,0,0,26,0,0,0,13,0,0,0,0,26,0,37936,0,0,0,0,-1515,797,2312,40,-0.5,0
3/3/2021 8:15:00 PM,Wayne Hennessey,GK,1,Crystal Palace,True,0,0,0,0,0,126,16097,281,0,0,26,0,0,0,13,0,0,0,0,26,0,22539,0,0,0,0,-237,70,307,43,-0.4,0
3/3/2021 8:15:00 PM,Jack Butland,GK,1,Crystal Palace,True,0,0,0,0,0,586,15485,281,0,0,26,0,0,0,13,0,0,0,0,26,0,3993,0,0,0,0,-76,95,171,45,-0.5,0
12/16/2020 8:00:00 PM,Fabricio Agosto Ramírez,GK,1,Fulham,True,0,0,0,0,0,171,6831,121,0,0,13,0,0,0,3,0,0,0,0,13,0,126487,0,0,0,0,-714,926,1640,40,-0.5,0
12/16/2020 8:00:00 PM,Marek Rodák,GK,1,Fulham,True,0,0,0,0,0,186,6988,121,0,0,13,0,0,0,3,0,0,0,0,13,0,25139,0,0,0,0,-293,273,566,43,-0.5,0
12/16/2020 8:00:00 PM,Marcus Bettinelli,GK,1,Fulham,True,0,0,0,0,0,183,7127,121,0,0,13,0,0,0,3,0,0,0,0,13,0,2401,0,0,0,0,-117,6,123,44,0,0
12/26/2020 3:00:00 PM,Fabricio Agosto Ramírez,GK,1,Fulham,True,0,0,0,0,0,171,8049,141,0,0,15,0,0,0,16,0,0,0,0,15,0,126636,0,0,0,0,-186,1878,2064,40,-0.5,0
12/26/2020 3:00:00 PM,Marek Rodák,GK,1,Fulham,True,0,0,0,0,0,186,8206,141,0,0,15,0,0,0,16,0,0,0,0,15,0,24848,0,0,0,0,-221,509,730,43,-0.5,0
12/26/2020 3:00:00 PM,Marcus Bettinelli,GK,1,Fulham,True,0,0,0,0,0,183,8348,141,0,0,15,0,0,0,16,0,0,0,0,15,0,2341,0,0,0,0,-20,60,80,44,0,0
2/6/2021 5:30:00 PM,Fabricio Agosto Ramírez,GK,1,Fulham,True,0,0,0,0,0,171,13025,221,0,0,23,0,0,0,19,0,0,0,0,23,0,110794,0,0,0,0,-1814,419,2233,40,-0.5,0
2/6/2021 5:30:00 PM,Marek Rodák,GK,1,Fulham,True,0,0,0,0,0,186,13197,221,0,0,23,0,0,0,19,0,0,0,0,23,0,22339,0,0,0,0,-279,110,389,43,-0.5,0
2/6/2021 5:30:00 PM,Marcus Bettinelli,GK,1,Fulham,True,0,0,0,0,0,183,13352,221,0,0,23,0,0,0,19,0,0,0,0,23,0,2044,0,0,0,0,-16,0,16,43,0,0
11/22/2020 4:30:00 PM,Elia Caprile,GK,1,Leeds,True,0,0,0,0,0,532,4953,82,0,0,9,0,0,0,1,0,0,0,0,9,0,23245,0,0,0,0,830,1802,972,40,-0.5,0
11/22/2020 4:30:00 PM,Kamil Miazek,GK,1,Leeds,True,0,0,0,0,0,208,4622,82,0,0,9,0,0,0,1,0,0,0,0,9,0,107469,0,0,0,0,-5380,142,5522,40,0,0
11/22/2020 4:30:00 PM,Francisco Casilla Cortés,GK,1,Leeds,True,0,0,0,0,0,194,4726,82,0,0,9,0,0,0,1,0,0,0,0,9,0,82414,0,0,0,0,-2837,1313,4150,43,-0.5,0
3/13/2021 12:30:00 PM,Elia Caprile,GK,1,Leeds,True,0,0,0,0,0,532,17159,273,0,0,28,0,0,0,5,0,0,0,0,28,0,20492,0,0,0,0,-152,158,310,40,-0.5,0
3/13/2021 12:30:00 PM,Kamil Miazek,GK,1,Leeds,True,0,0,0,0,0,208,17198,273,0,0,28,0,0,0,5,0,0,0,0,28,0,67467,0,0,0,0,-651,0,651,40,0,0
3/13/2021 12:30:00 PM,Francisco Casilla Cortés,GK,1,Leeds,True,0,0,0,0,0,194,17543,273,0,0,28,0,0,0,5,0,0,0,0,28,0,66232,0,0,0,0,-334,255,589,42,-0.5,0
4/25/2021 1:00:00 PM,Elia Caprile,GK,1,Leeds,True,0,0,0,0,0,532,20184,322,0,0,33,0,0,0,13,0,0,0,0,33,0,19422,0,0,0,0,-204,57,261,40,-0.5,0
4/25/2021 1:00:00 PM,Kamil Miazek,GK,1,Leeds,True,0,0,0,0,0,208,20213,322,0,0,33,0,0,0,13,0,0,0,0,33,0,64897,0,0,0,0,-398,0,398,40,0,0
4/25/2021 1:00:00 PM,Francisco Casilla Cortés,GK,1,Leeds,True,0,0,0,0,0,194,20491,322,0,0,33,0,0,0,13,0,0,0,0,33,0,64740,0,0,0,0,-296,107,403,42,-0.5,0
1/17/2021 4:30:00 PM,Adrián San Miguel del Castillo,GK,1,Liverpool,True,0,0,0,0,0,245,10970,184,0,0,19,0,0,0,13,0,0,0,0,19,0,27944,0,0,0,0,-535,620,1155,42,2,0
1/17/2021 4:30:00 PM,Caoimhin Kelleher,GK,1,Liverpool,True,0,0,0,0,0,560,10369,184,0,0,19,0,0,0,13,0,0,0,0,19,0,9222,0,0,0,0,-784,155,939,45,2,0
10/24/2020 4:30:00 PM,Sergio Romero,GK,1,Man Utd,True,0,0,0,0,0,289,3220,55,0,0,6,0,0,0,5,0,0,0,0,6,0,6926,0,0,0,0,-401,32,433,49,0,0
10/24/2020 4:30:00 PM,Dean Henderson,GK,1,Man Utd,True,0,0,0,0,0,305,2919,55,0,0,6,0,0,0,5,0,0,0,0,6,0,129776,0,0,0,0,-8250,501,8751,54,0,0
12/12/2020 5:30:00 PM,Lee Grant,GK,1,Man Utd,True,0,0,0,0,0,604,6443,115,0,0,12,0,0,0,12,0,0,0,0,12,0,1904,0,0,0,0,1404,1540,136,40,-0.5,0
12/12/2020 5:30:00 PM,Sergio Romero,GK,1,Man Utd,True,0,0,0,0,0,289,6767,115,0,0,12,0,0,0,12,0,0,0,0,12,0,6178,0,0,0,0,-66,16,82,49,0,0
12/12/2020 5:30:00 PM,Dean Henderson,GK,1,Man Utd,True,0,0,0,0,0,305,6457,115,0,0,12,0,0,0,12,0,0,0,0,12,0,115753,0,0,0,0,-885,1420,2305,53,0.5,0
12/30/2020 8:00:00 PM,Daniel Langley,GK,1,Newcastle,True,0,0,0,0,0,606,8641,155,0,0,16,0,0,0,11,0,0,0,0,16,0,3087,0,0,0,0,125,631,506,40,-1,0
12/30/2020 8:00:00 PM,Mark Gillespie,GK,1,Newcastle,True,0,0,0,0,0,488,8800,155,0,0,16,0,0,0,11,0,0,0,0,16,0,6094,0,0,0,0,-70,35,105,44,-1,0
12/30/2020 8:00:00 PM,Martin Dubravka,GK,1,Newcastle,True,0,0,0,0,0,326,8813,155,0,0,16,0,0,0,11,0,0,0,0,16,0,11959,0,0,0,0,-94,22,116,48,0,0
12/29/2020 6:00:00 PM,Fraser Forster,GK,1,Southampton,True,0,0,0,0,0,523,8911,156,0,0,16,0,0,0,19,0,0,0,0,16,0,302269,0,0,0,0,1568,7494,5926,40,0,0
12/29/2020 6:00:00 PM,Angus Gunn,GK,1,Southampton,True,0,0,0,0,0,371,8855,156,0,0,16,0,0,0,19,0,0,0,0,16,0,9743,0,0,0,0,-199,7,206,43,0,0
10/19/2020 4:30:00 PM,David Button,GK,1,West Brom,True,0,0,0,0,0,56,2212,48,0,0,5,0,0,0,4,0,0,0,0,5,0,338891,0,0,0,0,4296,27075,22779,40,-0.5,0
3/7/2021 12:00:00 PM,David Button,GK,1,West Brom,True,0,0,0,0,0,56,16987,267,0,0,27,0,0,0,14,0,0,0,0,27,0,286537,0,0,0,0,-183,3708,3891,39,-0.5,0
3/7/2021 12:00:00 PM,Andy Lonergan,GK,1,West Brom,True,0,0,0,0,0,639,16964,267,0,0,27,0,0,0,14,0,0,0,0,27,0,2448,0,0,0,0,-128,146,274,40,-0.5,0
2/7/2021 2:00:00 PM,Andreas Söndergaard,GK,1,Wolves,True,0,0,0,0,0,617,13292,228,0,0,23,0,0,0,9,0,0,0,0,23,0,22057,0,0,0,0,-296,1347,1643,40,-0.5,0
2/7/2021 2:00:00 PM,John Ruddy,GK,1,Wolves,True,0,0,0,0,0,453,13465,228,0,0,23,0,0,0,9,0,0,0,0,23,0,18658,0,0,0,0,-158,99,257,43,-0.5,0
2/7/2021 2:00:00 PM,Matija Sarkic,GK,1,Wolves,True,0,0,0,0,0,472,13119,228,0,0,23,0,0,0,9,0,0,0,0,23,0,7026,0,0,0,0,-64,0,64,44,0,0
2/6/2021 12:30:00 PM,Jed Steer,GK,1,Aston Villa,True,0,0,0,0,0,32,13456,219,0,0,23,0,0,0,1,0,0,0,0,23,0,340245,0,1,0,0,9049,19001,9952,39,-0.5,0
2/6/2021 12:30:00 PM,Ørjan Nyland,GK,1,Aston Villa,True,0,0,0,0,0,35,13493,219,0,0,23,0,0,0,1,0,0,0,0,23,0,344343,0,1,0,0,-10108,0,10108,40,0,0
2/6/2021 12:30:00 PM,Tom Heaton,GK,1,Aston Villa,True,0,0,0,0,0,28,13577,219,0,0,23,0,0,0,1,0,0,0,0,23,0,5221,0,1,0,0,62,269,207,45,-0.5,0
1/31/2021 7:15:00 PM,Jason Steele,GK,1,Brighton,True,0,0,0,0,0,528,11950,200,0,0,21,0,0,0,17,0,0,0,0,21,0,55935,0,1,0,0,-840,630,1470,40,-0.5,0
1/31/2021 7:15:00 PM,Christian Walton,GK,1,Brighton,True,0,0,0,0,0,503,12021,200,0,0,21,0,0,0,17,0,0,0,0,21,0,100945,0,1,0,0,624,2318,1694,40,-0.5,0
11/23/2020 5:30:00 PM,Bailey Peacock-Farrell,GK,1,Burnley,True,0,0,0,0,0,99,4459,80,0,0,9,0,0,0,6,0,0,0,0,9,0,107538,0,1,0,0,1840,4523,2683,40,-0.5,0
11/23/2020 5:30:00 PM,Will Norris,GK,1,Burnley,True,0,0,0,0,0,583,4987,80,0,0,9,0,0,0,6,0,0,0,0,9,0,5782,0,1,0,0,935,1486,551,40,-0.5,0
12/29/2020 6:00:00 PM,Bailey Peacock-Farrell,GK,1,Burnley,True,0,0,0,0,0,99,8643,150,0,0,16,0,0,0,15,0,0,0,0,16,0,122805,0,1,0,0,363,2970,2607,40,-0.5,0
12/29/2020 6:00:00 PM,Will Norris,GK,1,Burnley,True,0,0,0,0,0,583,9071,150,0,0,16,0,0,0,15,0,0,0,0,16,0,8772,0,1,0,0,197,475,278,40,-0.5,0
3/13/2021 3:00:00 PM,Stephen Henderson,GK,1,Crystal Palace,True,0,0,0,0,0,578,17226,270,0,0,28,0,0,0,18,0,0,0,0,28,0,37412,0,1,0,0,-373,384,757,40,0.5,0
3/13/2021 3:00:00 PM,Wayne Hennessey,GK,1,Crystal Palace,True,0,0,0,0,0,126,17686,270,0,0,28,0,0,0,18,0,0,0,0,28,0,22368,0,1,0,0,-101,47,148,43,0.5,0
3/13/2021 3:00:00 PM,Jack Butland,GK,1,Crystal Palace,True,0,0,0,0,0,586,17591,270,0,0,28,0,0,0,18,0,0,0,0,28,0,4094,0,1,0,0,-33,78,111,45,0.5,0
1/30/2021 3:00:00 PM,Stephen Henderson,GK,1,Crystal Palace,True,0,0,0,0,0,578,12066,202,0,0,21,0,0,0,20,0,0,0,0,21,0,41627,0,1,0,0,-356,863,1219,40,0,0
1/30/2021 3:00:00 PM,Wayne Hennessey,GK,1,Crystal Palace,True,0,0,0,0,0,126,12182,202,0,0,21,0,0,0,20,0,0,0,0,21,0,23940,0,1,0,0,-212,117,329,43,0,0
1/30/2021 3:00:00 PM,Jack Butland,GK,1,Crystal Palace,True,0,0,0,0,0,586,11835,202,0,0,21,0,0,0,20,0,0,0,0,21,0,3591,0,1,0,0,-47,86,133,45,0,0
12/12/2020 8:00:00 PM,Jonas Lössl,GK,1,Everton,True,0,0,0,0,0,151,6715,111,0,0,12,0,0,0,5,0,0,0,0,12,0,9361,0,1,0,0,-138,82,220,44,-0.5,0
12/12/2020 8:00:00 PM,João Virgínia,GK,1,Everton,True,0,0,0,0,0,167,6784,111,0,0,12,0,0,0,5,0,0,0,0,12,0,5659,0,1,0,0,-59,61,120,44,-0.5,0
12/12/2020 8:00:00 PM,Robin Olsen,GK,1,Everton,True,0,0,0,0,0,573,6354,111,0,0,12,0,0,0,5,0,0,0,0,12,0,4045,0,1,0,0,-121,182,303,45,-0.5,0
3/1/2021 8:00:00 PM,Harry Tyrer,GK,1,Everton,True,0,0,0,0,0,682,15975,251,0,0,26,0,0,0,16,0,0,0,0,26,0,0,0,1,0,0,0,0,0,40,3.9,0
3/1/2021 8:00:00 PM,Jonas Lössl,GK,1,Everton,True,0,0,0,0,0,151,16190,251,0,0,26,0,0,0,16,0,0,0,0,26,0,7854,0,1,0,0,-177,0,177,43,0,0
3/1/2021 8:00:00 PM,João Virgínia,GK,1,Everton,True,0,0,0,0,0,167,16323,251,0,0,26,0,0,0,16,0,0,0,0,26,0,5592,0,1,0,0,-62,100,162,43,1.5,0
3/1/2021 8:00:00 PM,Robin Olsen,GK,1,Everton,True,0,0,0,0,0,573,15509,251,0,0,26,0,0,0,16,0,0,0,0,26,0,9295,0,1,0,0,-1558,255,1813,45,2.9,0
5/19/2021 5:00:00 PM,Harry Tyrer,GK,1,Everton,True,0,0,0,0,0,682,23194,363,0,0,37,0,0,0,20,0,0,0,0,37,0,457,0,1,0,0,-5,29,34,40,0,0
5/19/2021 5:00:00 PM,Jonas Lössl,GK,1,Everton,True,0,0,0,0,0,151,23145,363,0,0,37,0,0,0,20,0,0,0,0,37,0,7318,0,1,0,0,-25,0,25,43,0,0
5/19/2021 5:00:00 PM,João Virgínia,GK,1,Everton,True,0,0,0,0,0,167,23556,363,0,0,37,0,0,0,20,0,0,0,0,37,0,6232,0,1,0,0,-33,22,55,43,0,0
5/19/2021 5:00:00 PM,Robin Olsen,GK,1,Everton,True,0,0,0,0,0,573,23025,363,0,0,37,0,0,0,20,0,0,0,0,37,0,10192,0,1,0,0,-251,46,297,45,0,0
2/20/2021 8:00:00 PM,Fabricio Agosto Ramírez,GK,1,Fulham,True,0,0,0,0,0,171,14496,243,0,0,25,0,0,0,15,0,0,0,0,25,0,147522,0,1,0,0,14534,19006,4472,39,0.5,0
2/20/2021 8:00:00 PM,Marcus Bettinelli,GK,1,Fulham,True,0,0,0,0,0,183,14858,243,0,0,25,0,0,0,15,0,0,0,0,25,0,2003,0,1,0,0,-17,0,17,43,0,0
2/20/2021 8:00:00 PM,Marek Rodák,GK,1,Fulham,True,0,0,0,0,0,186,14685,243,0,0,25,0,0,0,15,0,0,0,0,25,0,21906,0,1,0,0,-181,154,335,43,0.5,0
12/27/2020 12:00:00 PM,Kamil Miazek,GK,1,Leeds,True,0,0,0,0,0,208,8194,142,0,0,15,0,0,0,4,0,0,0,0,15,0,93274,0,1,0,0,-2155,52,2207,40,0,0
12/27/2020 12:00:00 PM,Elia Caprile,GK,1,Leeds,True,0,0,0,0,0,532,8534,142,0,0,15,0,0,0,4,0,0,0,0,15,0,25547,0,1,0,0,275,944,669,40,0.5,0
12/27/2020 12:00:00 PM,Francisco Casilla Cortés,GK,1,Leeds,True,0,0,0,0,0,194,8299,142,0,0,15,0,0,0,4,0,0,0,0,15,0,73886,0,1,0,0,-970,1076,2046,42,0.5,0
11/8/2020 2:00:00 PM,Danny Ward,GK,1,Leicester,True,0,0,0,0,0,223,4197,74,0,0,8,0,0,0,20,0,0,0,0,8,0,14545,0,1,0,0,-216,178,394,44,0,0
10/17/2020 4:30:00 PM,Claudio Bravo,GK,1,Man City,True,0,0,0,0,0,267,2188,44,0,0,5,0,0,0,1,0,0,0,0,5,0,2057,0,1,0,0,-151,69,220,45,0,0
10/17/2020 4:30:00 PM,Zack Steffen,GK,1,Man City,True,0,0,0,0,0,538,2660,44,0,0,5,0,0,0,1,0,0,0,0,5,0,1324,0,1,0,0,2,154,152,45,0.5,0
1/13/2021 6:00:00 PM,Scott Carson,GK,1,Man City,True,0,0,0,0,0,608,9920,178,0,0,18,0,0,0,3,0,0,0,0,18,0,2892,0,1,0,0,234,899,665,40,0,0
1/13/2021 6:00:00 PM,James Trafford,GK,1,Man City,True,0,0,0,0,0,595,9909,178,0,0,18,0,0,0,3,0,0,0,0,18,0,13114,0,1,0,0,363,1550,1187,40,2,0
1/13/2021 6:00:00 PM,Zack Steffen,GK,1,Man City,True,0,0,0,0,0,538,9705,178,0,0,18,0,0,0,3,0,0,0,0,18,0,51256,0,1,0,0,12940,20183,7243,44,2.6,0
1/13/2021 6:00:00 PM,Claudio Bravo,GK,1,Man City,True,0,0,0,0,0,267,9759,178,0,0,18,0,0,0,3,0,0,0,0,18,0,1769,0,1,0,0,-33,2,35,45,0,0
1/30/2021 3:00:00 PM,Scott Carson,GK,1,Man City,True,0,0,0,0,0,608,12052,205,0,0,21,0,0,0,15,0,0,0,0,21,0,1952,0,1,0,0,-160,50,210,40,0.8,0
1/30/2021 3:00:00 PM,James Trafford,GK,1,Man City,True,0,0,0,0,0,595,12035,205,0,0,21,0,0,0,15,0,0,0,0,21,0,8126,0,1,0,0,-415,169,584,40,1,0
1/30/2021 3:00:00 PM,Zack Steffen,GK,1,Man City,True,0,0,0,0,0,538,11711,205,0,0,21,0,0,0,15,0,0,0,0,21,0,7309,0,1,0,0,-1235,157,1392,44,1.3,0
1/30/2021 3:00:00 PM,Claudio Bravo,GK,1,Man City,True,0,0,0,0,0,267,11796,205,0,0,21,0,0,0,15,0,0,0,0,21,0,1746,0,1,0,0,-8,0,8,45,0,0
11/21/2020 8:00:00 PM,Sergio Romero,GK,1,Man Utd,True,0,0,0,0,0,289,5017,84,0,0,9,0,0,0,18,0,0,0,0,9,0,6401,0,1,0,0,-172,44,216,49,0,0
11/21/2020 8:00:00 PM,Dean Henderson,GK,1,Man Utd,True,0,0,0,0,0,305,4709,84,0,0,9,0,0,0,18,0,0,0,0,9,0,116848,0,1,0,0,-4571,233,4804,53,1,0
3/14/2021 7:15:00 PM,Lee Grant,GK,1,Man Utd,True,0,0,0,0,0,604,17766,275,0,0,28,0,0,0,19,0,0,0,0,28,0,4799,0,1,0,0,-46,134,180,40,0,0
3/14/2021 7:15:00 PM,Nathan Bishop,GK,1,Man Utd,True,0,0,0,0,0,686,17222,275,0,0,28,0,0,0,19,0,0,0,0,28,0,0,0,1,0,0,0,0,0,40,1.2,0
3/14/2021 7:15:00 PM,Sergio Romero,GK,1,Man Utd,True,0,0,0,0,0,289,17709,275,0,0,28,0,0,0,19,0,0,0,0,28,0,5619,0,1,0,0,-19,0,19,49,0,0
3/14/2021 7:15:00 PM,David de Gea,GK,1,Man Utd,True,0,0,0,0,0,291,17167,275,0,0,28,0,0,0,19,0,0,0,0,28,0,300340,0,1,0,0,-35903,168,36071,53,1.1,0
12/29/2020 8:00:00 PM,Lee Grant,GK,1,Man Utd,True,0,0,0,0,0,604,8827,154,0,0,16,0,0,0,20,0,0,0,0,16,0,3933,0,1,0,0,249,547,298,40,0.5,0
12/29/2020 8:00:00 PM,Sergio Romero,GK,1,Man Utd,True,0,0,0,0,0,289,9100,154,0,0,16,0,0,0,20,0,0,0,0,16,0,5991,0,1,0,0,-48,2,50,49,0,0
12/29/2020 8:00:00 PM,Dean Henderson,GK,1,Man Utd,True,0,0,0,0,0,305,8838,154,0,0,16,0,0,0,20,0,0,0,0,16,0,110380,0,1,0,0,-1233,158,1391,52,1.2,0
5/19/2021 5:00:00 PM,Daniel Langley,GK,1,Newcastle,True,0,0,0,0,0,606,23642,365,0,0,37,0,0,0,15,0,0,0,0,37,0,11743,0,1,0,0,-1066,646,1712,39,0,0
